181	-0.337169	0.228035	-0.136961	1
182	-0.331862	0.237026	-0.159374	1
183	-0.328788	0.248435	-0.180281	1
184	-0.330558	0.264263	-0.197621	1
185	-0.337241	0.28274	-0.208413	1
186	-0.348272	0.301154	-0.209448	1
187	-0.36279	0.316915	-0.199031	1
188	-0.378747	0.327927	-0.181519	1
189	-0.393802	0.332925	-0.16187	1
190	-0.406238	0.333451	-0.141397	1
191	-0.416837	0.331755	-0.120497	1
192	-0.426764	0.329623	-0.099505	1
193	-0.436187	0.327005	-0.078481	1
194	-0.445026	0.323513	-0.057398	1
195	-0.453273	0.319266	-0.036144	1
196	-0.461201	0.314504	-0.014586	1
197	-0.468752	0.309127	0.007288	1
198	-0.474255	0.30166	0.029004	1
199	-0.475642	0.290285	0.049966	1
200	-0.471229	0.274544	0.06927	1
201	-0.460889	0.25942	0.08478	1
202	-0.444886	0.250106	0.094624	1
203	-0.423882	0.247209	0.099212	1
204	-0.400144	0.250188	0.099526	1
205	-0.37634	0.258503	0.096547	1
206	-0.355137	0.271611	0.091257	1
207	-0.33857	0.28876	0.084419	1
208	-0.326145	0.308349	0.075927	1
209	-0.316735	0.328562	0.065455	1
210	-0.309215	0.34794	0.053034	1
211	-0.302515	0.366431	0.040109	1
212	-0.2958	0.384338	0.028483	1
213	-0.288707	0.401808	0.019154	1
214	-0.282541	0.418372	0.009911	1
215	-0.279021	0.433405	-0.002259	1
216	-0.279868	0.446282	-0.020368	1
217	-0.285829	0.455978	-0.045862	1
218	-0.293762	0.459869	-0.073907	1
219	-0.300316	0.455922	-0.099322	1
220	-0.305201	0.446078	-0.121815	1
221	-0.308893	0.433269	-0.142313	1
222	-0.311826	0.419928	-0.16163	1
223	-0.314272	0.406488	-0.180109	1
224	-0.316459	0.392963	-0.19807	1
225	-0.318663	0.379699	-0.216195	1
226	-0.321345	0.367118	-0.235255	1
227	-0.324712	0.355256	-0.255514	1
228	-0.32777	0.342586	-0.2752	1
229	-0.329226	0.327188	-0.292036	1
230	-0.328117	0.307853	-0.303914	1
231	-0.324811	0.286204	-0.309418	1
232	-0.319961	0.264291	-0.307842	1
233	-0.314038	0.243048	-0.300652	1
234	-0.30747	0.223127	-0.289855	1
235	-0.300679	0.204917	-0.27711	1
236	-0.294071	0.187746	-0.262696	1
237	-0.288048	0.170911	-0.246631	1
238	-0.283289	0.154636	-0.229297	1
239	-0.281575	0.139375	-0.211161	1
240	-0.28453	0.125659	-0.192701	1
241	-0.292043	0.114329	-0.174428	1
242	-0.303568	0.106305	-0.156861	1
243	-0.31853	0.102152	-0.140441	1
244	-0.33623	0.101022	-0.125283	1
245	-0.355937	0.101712	-0.111426	1
246	-0.376922	0.103022	-0.098905	1
247	-0.398456	0.103749	-0.087759	1
248	-0.420031	0.103073	-0.077928	1
249	-0.44203	0.101688	-0.068972	1
250	-0.465061	0.100671	-0.060355	1
251	-0.48904	0.101309	-0.052294	1
252	-0.511138	0.105736	-0.048028	1
253	-0.527832	0.11557	-0.050552	1
254	-0.536322	0.129521	-0.058862	1
255	-0.536672	0.145569	-0.070951	1
256	-0.529973	0.161971	-0.084959	1
257	-0.518556	0.178077	-0.0996	1
258	-0.505064	0.193513	-0.113729	1
259	-0.49167	0.208082	-0.126563	1
260	-0.478695	0.222291	-0.138763	1
261	-0.465962	0.236676	-0.15114	1
262	-0.453171	0.251194	-0.163685	1
263	-0.439994	0.265651	-0.176178	1
264	-0.426182	0.27985	-0.188458	1
265	-0.411813	0.293568	-0.200581	1
266	-0.396988	0.306632	-0.21263	1
267	-0.381575	0.319103	-0.224569	1
268	-0.365383	0.331099	-0.236333	1
269	-0.348262	0.342648	-0.247844	1
270	-0.330237	0.353421	-0.25896	1
271	-0.311375	0.362998	-0.269522	1
272	-0.291775	0.371116	-0.279433	1
273	-0.271672	0.37813	-0.288823	1
274	-0.251296	0.384496	-0.297857	1
275	-0.230731	0.390437	-0.306609	1
276	-0.210021	0.39612	-0.315126	1
277	-0.189177	0.401602	-0.323437	1
278	-0.168057	0.406495	-0.331487	1
279	-0.146526	0.410396	-0.33919	1
280	-0.124609	0.413288	-0.346432	1
281	-0.102371	0.415247	-0.353087	1
282	-0.079877	0.416319	-0.359045	1
283	-0.057186	0.416407	-0.364236	1
284	-0.034354	0.415381	-0.368603	1
285	-0.01144	0.413132	-0.372077	1
286	0.011493	0.409621	-0.374539	1
287	0.034322	0.404746	-0.375887	1
288	0.0567	0.398071	-0.376123	1
289	0.078225	0.389076	-0.375277	1
290	0.098398	0.377319	-0.373242	1
291	0.116337	0.362668	-0.369355	1
292	0.131375	0.345262	-0.363151	1
293	0.144082	0.326016	-0.355512	1
294	0.155337	0.306041	-0.347653	1
295	0.165888	0.286222	-0.340546	1
296	0.175956	0.266561	-0.33418	1
297	0.18563	0.246836	-0.328297	1
298	0.194999	0.226825	-0.322638	1
299	0.204152	0.206306	-0.316948	1
300	-0.146783	-0.438077	0.363948	1
301	-0.158843	-0.429732	0.372973	1
302	-0.173488	-0.421111	0.380639	1
303	-0.19108	-0.411668	0.385958	1
304	-0.210289	-0.401006	0.389019	1
305	-0.229356	-0.388761	0.390179	1
306	-0.246932	-0.374747	0.389776	1
307	-0.263286	-0.359488	0.388065	1
308	-0.27909	-0.343687	0.38528	1
309	-0.294798	-0.32786	0.381648	1
310	-0.309979	-0.311782	0.377361	1
311	-0.32423	-0.295156	0.372554	1
312	-0.338138	-0.278155	0.367165	1
313	-0.35254	-0.261072	0.361085	1
314	-0.367985	-0.244122	0.354301	1
315	-0.383885	-0.227227	0.347198	1
316	-0.399371	-0.210237	0.340258	1
317	-0.413734	-0.193041	0.333845	1
318	-0.426929	-0.175698	0.327844	1
319	-0.439077	-0.158309	0.32202	1
320	-0.450164	-0.140905	0.316049	1
321	-0.45965	-0.123232	0.309254	1
322	-0.467022	-0.105019	0.30109	1
323	-0.472418	-0.0862	0.291906	1
324	-0.476137	-0.066761	0.282273	1
325	-0.478462	-0.046715	0.272652	1
326	-0.479598	-0.02618	0.263055	1
327	-0.479733	-0.005303	0.253386	1
328	-0.479053	0.015773	0.243545	1
329	-0.477746	0.036901	0.233435	1
330	-0.475999	0.057936	0.222957	1
331	-0.473999	0.078733	0.212014	1
332	-0.471933	0.099147	0.200508	1
333	-0.469989	0.119032	0.188341	1
334	-0.468354	0.138244	0.175414	1
335	-0.467156	0.156744	0.161763	1
336	-0.466294	0.17493	0.147961	1
337	-0.465606	0.193306	0.134713	1
338	-0.465088	0.21228	0.122525	1
339	-0.465359	0.231872	0.111096	1
340	-0.466776	0.251965	0.099976	1
341	-0.468027	0.272263	0.088912	1
342	-0.467383	0.292429	0.077698	1
343	-0.46347	0.312138	0.066213	1
344	-0.456341	0.331115	0.054662	1
345	-0.446408	0.349098	0.043334	1
346	-0.434123	0.365896	0.032447	1
347	-0.420109	0.381614	0.021934	1
348	-0.40503	0.396427	0.011681	1
349	-0.389411	0.410492	0.001674	1
350	-0.373218	0.423891	-0.00808	1
351	-0.356318	0.436656	-0.017561	1
352	-0.338737	0.448703	-0.026705	1
353	-0.32054	0.459921	-0.035436	1
354	-0.301785	0.470236	-0.043712	1
355	-0.28249	0.479744	-0.051627	1
356	-0.262669	0.48858	-0.059308	1
357	-0.242345	0.496871	-0.066869	1
358	-0.221601	0.504707	-0.074375	1
359	-0.200532	0.512168	-0.081842	1
360	-0.179225	0.519268	-0.089145	1
361	-0.157744	0.525758	-0.096124	1
362	-0.136124	0.531364	-0.10266	1
363	-0.114319	0.535973	-0.108794	1
364	-0.092263	0.53951	-0.114611	1
365	-0.069912	0.541918	-0.120171	1
366	-0.04731	0.543209	-0.125454	1
367	-0.024526	0.543411	-0.13042	1
368	-0.001646	0.542441	-0.135019	1
369	0.021171	0.539769	-0.139167	1
370	0.043737	0.534921	-0.142799	1
371	0.065822	0.528089	-0.145946	1
372	0.087189	0.519631	-0.148666	1
373	0.107761	0.510005	-0.151027	1
374	0.128109	0.500074	-0.153138	1
375	0.148967	0.490801	-0.155123	1
376	0.170863	0.482921	-0.157115	1
377	0.1935	0.476258	-0.1593	1
378	0.216376	0.470408	-0.161817	1
379	0.239053	0.464924	-0.164572	1
380	0.261349	0.459184	-0.16741	1
381	0.283223	0.452593	-0.170223	1
382	0.304935	0.444832	-0.173084	1
383	0.326821	0.435648	-0.176109	1
384	0.348702	0.424692	-0.17933	1
385	0.368342	0.411215	-0.182423	1
386	0.382992	0.394369	-0.184977	1
387	0.390377	0.373947	-0.186819	1
388	0.390122	0.352307	-0.188716	1
389	0.382324	0.332443	-0.191569	1
390	0.36747	0.316677	-0.195858	1
391	0.347593	0.304617	-0.201955	1
392	0.325112	0.295194	-0.210234	1
393	0.302074	0.287516	-0.220808	1
394	0.279038	0.281384	-0.232744	1
395	0.25619	0.276774	-0.244847	1
396	0.233714	0.273662	-0.255925	1
397	0.211687	0.271943	-0.265092	1
398	0.189748	0.271193	-0.272704	1
399	0.167426	0.270904	-0.279428	1
400	0.144433	0.270607	-0.28593	1
401	0.12121	0.269974	-0.292765	1
402	0.09838	0.268712	-0.30005	1
403	0.076566	0.266528	-0.307789	1
404	0.056102	0.263315	-0.315909	1
405	0.036151	0.259703	-0.32402	1
406	0.015799	0.25636	-0.331651	1
407	-0.005036	0.253341	-0.338576	1
408	-0.026223	0.250554	-0.345549	1
409	-0.047643	0.247866	-0.353564	1
410	-0.069223	0.244992	-0.363159	1
411	-0.090898	0.241608	-0.37303	1
412	-0.112631	0.23758	-0.381755	1
413	-0.134484	0.233537	-0.389286	1
414	-0.156545	0.230297	-0.395913	1
415	-0.178892	0.228569	-0.401656	1
416	-0.201567	0.228614	-0.405439	1
417	-0.22448	0.230513	-0.405914	1
418	-0.247057	0.234069	-0.402098	1
419	-0.268599	0.239016	-0.394466	1
420	-0.288585	0.245062	-0.383858	1
421	-0.307188	0.251811	-0.371107	1
422	-0.324754	0.258838	-0.357002	1
423	-0.341549	0.265739	-0.342148	1
424	-0.357506	0.272173	-0.326442	1
425	-0.372461	0.277842	-0.309605	1
426	-0.386175	0.282553	-0.291435	1
427	-0.398391	0.286137	-0.272034	1
428	-0.408955	0.28851	-0.251582	1
429	-0.418121	0.289903	-0.230279	1
430	-0.426244	0.290634	-0.208392	1
431	-0.43364	0.290978	-0.186209	1
432	-0.440462	0.291064	-0.163964	1
433	-0.446822	0.290982	-0.141688	1
434	-0.452808	0.290796	-0.119361	1
435	-0.458413	0.290447	-0.096965	1
436	-0.463643	0.28987	-0.074486	1
437	-0.468657	0.28908	-0.051902	1
438	-0.473653	0.288112	-0.029175	1
439	-0.478574	0.287004	-0.006266	1
440	-0.48233	0.285807	0.016845	1
441	-0.483574	0.28458	0.040093	1
442	-0.481191	0.283503	0.063298	1
443	-0.474993	0.283265	0.085925	1
444	-0.465023	0.284683	0.107349	1
445	-0.451551	0.288445	0.126968	1
446	-0.435762	0.294743	0.14427	1
447	-0.419064	0.303554	0.158764	1
448	-0.402845	0.314509	0.170376	1
449	-0.388489	0.327153	0.180686	1
450	-0.376874	0.341013	0.191688	1
451	-0.366863	0.355536	0.204771	1
452	-0.356815	0.370152	0.218899	1
453	-0.345282	0.384252	0.232646	1
454	-0.33158	0.397058	0.24546	1
455	-0.315219	0.407756	0.257004	1
456	-0.296056	0.415839	0.267091	1
457	-0.275332	0.422035	0.276124	1
458	-0.254338	0.427241	0.284653	1
459	-0.233173	0.431777	0.293101	1
460	-0.21164	0.435823	0.301386	1
461	-0.18954	0.439558	0.309296	1
462	-0.166807	0.443122	0.316621	1
463	-0.143901	0.446506	0.323085	1
464	-0.121412	0.449662	0.328139	1
465	-0.099698	0.452489	0.33137	1
466	-0.078177	0.454669	0.333156	1
467	-0.056032	0.455827	0.334078	1
468	-0.032716	0.455762	0.334583	1
469	-0.008762	0.454957	0.334601	1
470	0.015142	0.453923	0.333933	1
471	0.038759	0.452593	0.332264	1
472	0.061966	0.450757	0.328825	1
473	0.084662	0.44831	0.322969	1
474	0.106827	0.445557	0.315007	1
475	0.128467	0.442906	0.305487	1
476	0.149525	0.440748	0.294852	1
477	0.169709	0.439404	0.283116	1
478	0.188671	0.439176	0.270187	1
479	0.206057	0.440367	0.255975	1
480	0.22152	0.44328	0.240386	1
481	0.234707	0.448219	0.223329	1
482	0.245267	0.45523	0.204748	1
483	0.252843	0.463343	0.184732	1
484	0.257187	0.471447	0.163408	1
485	0.258487	0.478899	0.140998	1
486	0.257043	0.485177	0.118111	1
487	0.253187	0.489883	0.095348	1
488	0.247396	0.493146	0.072883	1
489	0.240177	0.495219	0.050785	1
490	0.232033	0.496372	0.029075	1
491	0.223436	0.496925	0.007584	1
492	0.214793	0.497194	-0.013903	1
493	0.206295	0.497422	-0.035559	1
494	0.198075	0.497832	-0.057389	1
495	0.190183	0.498486	-0.079358	1
496	0.182329	0.498799	-0.101371	1
497	0.174138	0.498022	-0.123117	1
498	0.165359	0.495614	-0.144333	1
499	0.156235	0.491855	-0.165197	1
500	0.147137	0.487233	-0.185997	1
501	0.138316	0.482127	-0.206937	1
502	0.12957	0.476488	-0.227893	1
503	0.120654	0.470193	-0.24866	1
504	0.111621	0.463245	-0.269101	1
505	0.1026	0.455682	-0.289359	1
506	0.093703	0.447437	-0.309571	1
507	0.084992	0.438035	-0.329572	1
508	0.076512	0.426895	-0.349119	1
509	0.068556	0.413526	-0.367665	1
510	0.062406	0.397775	-0.383436	1
511	0.059591	0.379576	-0.394351	1
512	0.061263	0.359148	-0.398916	1
513	0.067074	0.337859	-0.397974	1
514	0.076174	0.317078	-0.392955	1
515	0.087223	0.297035	-0.385281	1
516	0.098761	0.277677	-0.376355	1
517	0.109672	0.258926	-0.367309	1
518	0.120221	0.240598	-0.358214	1
519	0.131021	0.222484	-0.348879	1
520	0.142573	0.204481	-0.339163	1
521	0.154947	0.186911	-0.32913	1
522	0.168103	0.170203	-0.318898	1
523	0.182002	0.154785	-0.308582	1
524	0.19673	0.140873	-0.298308	1
525	0.21289	0.127828	-0.288238	1
526	0.23097	0.114982	-0.278542	1
527	0.250502	0.102391	-0.269451	1
528	0.270779	0.090295	-0.261438	1
529	0.291094	0.078932	-0.255035	1
530	0.310923	0.068425	-0.250639	1
531	0.330482	0.058429	-0.248108	1
532	0.35017	0.048483	-0.247166	1
533	0.370355	0.038231	-0.247532	1
534	0.391281	0.027739	-0.248912	1
535	0.413156	0.017174	-0.25101	1
536	0.435962	0.007114	-0.253668	1
537	0.458753	-0.000245	-0.257288	1
538	0.480076	-0.002604	-0.262081	1
539	0.497356	0.001128	-0.26695	1
540	0.507738	0.011739	-0.270469	1
541	0.509356	0.029367	-0.271572	1
542	0.504296	0.051545	-0.270624	1
543	0.495632	0.075154	-0.268349	1
544	0.486001	0.097726	-0.265411	1
545	0.476292	0.1194	-0.262234	1
546	0.466892	0.140841	-0.259184	1
547	0.45793	0.162221	-0.256544	1
548	0.449471	0.183592	-0.25427	1
549	0.441518	0.205	-0.252247	1
550	0.43382	0.226481	-0.250403	1
551	0.426068	0.248068	-0.248676	1
552	0.41797	0.269748	-0.24697	1
553	0.409312	0.291338	-0.245047	1
554	0.399903	0.31261	-0.242635	1
555	0.389532	0.33331	-0.239474	1
556	0.377925	0.353095	-0.235351	1
557	0.36489	0.371665	-0.230064	1
558	0.350646	0.389009	-0.223481	1
559	0.335514	0.405188	-0.215753	1
560	0.319784	0.420261	-0.207075	1
561	0.303617	0.434297	-0.197555	1
562	0.287143	0.447361	-0.187274	1
563	0.270473	0.459514	-0.176316	1
564	0.253656	0.470796	-0.164765	1
565	0.236723	0.481237	-0.152709	1
566	0.21969	0.490941	-0.140256	1
567	0.202513	0.500296	-0.127599	1
568	0.185155	0.509665	-0.114905	1
569	0.167679	0.519015	-0.102153	1
570	0.150167	0.528215	-0.089275	1
571	0.132677	0.537056	-0.076201	1
572	0.11514	0.545018	-0.062861	1
573	0.097462	0.551501	-0.049185	1
574	0.079576	0.556057	-0.035142	1
575	0.06153	0.558831	-0.020842	1
576	0.043404	0.560118	-0.006433	1
577	0.025256	0.56023	0.007954	1
578	0.007065	0.559553	0.022265	1
579	-0.011202	0.558424	0.036468	1
580	-0.029526	0.556911	0.050552	1
581	-0.04788	0.555013	0.06451	1
582	-0.066238	0.552743	0.07835	1
583	-0.08459	0.550169	0.092138	1
584	-0.10293	0.547374	0.105954	1
585	-0.121257	0.544381	0.119885	1
586	-0.139589	0.540979	0.134042	1
587	-0.15795	0.5369	0.148544	1
588	-0.176255	0.531634	0.163148	1
589	-0.193994	0.523706	0.17617	1
590	-0.210463	0.511801	0.185868	1
591	-0.224621	0.496207	0.191699	1
592	-0.235342	0.47761	0.193418	1
593	-0.241917	0.456744	0.191092	1
594	-0.24531	0.434515	0.186014	1
595	-0.2469	0.411872	0.179785	1
596	-0.247912	0.389559	0.173656	1
597	-0.248947	0.367489	0.16747	1
598	-0.250448	0.345368	0.160719	1
599	-0.252329	0.323123	0.153516	1
600	0.102708	-0.46076	0.352517	1
601	0.120778	-0.468852	0.341494	1
602	0.139172	-0.476197	0.329996	1
603	0.15772	-0.480927	0.317031	1
604	0.175275	-0.482109	0.302205	1
605	0.190444	-0.479044	0.285275	1
606	0.202074	-0.47149	0.266255	1
607	0.209962	-0.46102	0.246183	1
608	0.21421	-0.449406	0.226111	1
609	0.215178	-0.437394	0.206122	1
610	0.213295	-0.425471	0.186059	1
611	0.208986	-0.414126	0.165762	1
612	0.202762	-0.403678	0.145235	1
613	0.195456	-0.39376	0.125123	1
614	0.187827	-0.383931	0.105984	1
615	0.180013	-0.374112	0.08738	1
616	0.171991	-0.36432	0.068623	1
617	0.16375	-0.354584	0.049236	1
618	0.155309	-0.344997	0.029586	1
619	0.146717	-0.335603	0.010141	1
620	0.138109	-0.32619	-0.009057	1
621	0.129645	-0.316479	-0.028073	1
622	0.121483	-0.306193	-0.046974	1
623	0.113755	-0.295247	-0.065867	1
624	0.106491	-0.284318	-0.085027	1
625	0.099702	-0.274077	-0.104681	1
626	0.093422	-0.264418	-0.124686	1
627	0.08769	-0.255036	-0.144809	1
628	0.082545	-0.245629	-0.164815	1
629	0.078142	-0.235964	-0.1846	1
630	0.075094	-0.2261	-0.204575	1
631	0.074003	-0.216194	-0.225131	1
632	0.074963	-0.206523	-0.246067	1
633	0.077944	-0.197391	-0.267034	1
634	0.082648	-0.188981	-0.287829	1
635	0.087723	-0.180989	-0.308839	1
636	0.09178	-0.173043	-0.330447	1
637	0.094353	-0.164972	-0.352448	1
638	0.095207	-0.156657	-0.374486	1
639	0.094107	-0.147977	-0.396208	1
640	0.091065	-0.138921	-0.417358	1
641	0.087086	-0.129899	-0.438089	1
642	0.083202	-0.121298	-0.458671	1
643	0.07956	-0.112976	-0.479445	1
644	0.076082	-0.104657	-0.500769	1
645	0.072554	-0.095972	-0.52273	1
646	0.068195	-0.086165	-0.544334	1
647	0.062248	-0.074456	-0.564261	1
648	0.054613	-0.060332	-0.580975	1
649	0.045355	-0.043351	-0.592885	1
650	0.034668	-0.023482	-0.598952	1
651	0.023266	-0.002344	-0.600335	1
652	0.011856	0.018395	-0.598571	1
653	0.000605	0.038537	-0.594494	1
654	-0.010459	0.058248	-0.588762	1
655	-0.021327	0.077665	-0.581947	1
656	-0.032079	0.096804	-0.574261	1
657	-0.042799	0.115669	-0.565834	1
658	-0.053495	0.134332	-0.556814	1
659	-0.064158	0.15288	-0.547358	1
660	-0.07476	0.171384	-0.53762	1
661	-0.08519	0.189845	-0.527768	1
662	-0.09538	0.208204	-0.517848	1
663	-0.105494	0.226218	-0.507421	1
664	-0.115757	0.243597	-0.495926	1
665	-0.126241	0.259992	-0.482794	1
666	-0.136411	0.274798	-0.467427	1
667	-0.145635	0.287339	-0.449418	1
668	-0.1535	0.296899	-0.429149	1
669	-0.159651	0.30275	-0.4072	1
670	-0.163658	0.304116	-0.384245	1
671	-0.164807	0.300039	-0.36135	1
672	-0.162575	0.289986	-0.339592	1
673	-0.157499	0.275319	-0.319721	1
674	-0.150381	0.257876	-0.302403	1
675	-0.141994	0.239214	-0.288168	1
676	-0.133006	0.219787	-0.276985	1
677	-0.124055	0.199772	-0.268689	1
678	-0.115657	0.17933	-0.263107	1
679	-0.107838	0.158555	-0.260062	1
680	-0.1005	0.137527	-0.259369	1
681	-0.093546	0.116326	-0.260847	1
682	-0.086878	0.095029	-0.264314	1
